"OccMetID","Area_Title","Primary_State","Occupation_Title","Occupation_Group","Total_Employees_Met","Employee_PCT_Met","Jobs_1000_Met","Loc_Quotient_Met","H_Mean_Met","A_Mean_Met","Mean_PCT_Met","H_PCT10_Met","H_PCT25_Met","H_Median_Met","H_PCT75_Met","H_PCT90_Met","A_PCT10_Met","A_PCT25_Met","A_Median_Met","A_PCT75_Met","A_PCT90_Met","Annual_Met","Hourly_Met"
91054,"Olympia-Tumwater, WA",WA,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,1230,2.70,10.962,0.76,17.84,37100.00,0.70,14.43,14.71,16.90,20.29,23.43,30020.00,30600.00,35150.00,42210.00,48740.00,"",""
91055,"Olympia-Tumwater, WA",WA,Maids and Housekeeping Cleaners,detailed,510,8.70,4.580,0.89,16.12,33530.00,1.10,14.39,14.62,14.85,18.16,18.34,29920.00,30410.00,30880.00,37770.00,38150.00,"",""
91056,"Olympia-Tumwater, WA",WA,Pest Control Workers,detailed,90,3.40,0.803,1.33,22.29,46360.00,2.30,18.55,18.77,18.77,23.42,30.17,38580.00,39030.00,39030.00,48710.00,62750.00,"",""
91057,"Olympia-Tumwater, WA",WA,Landscaping and Groundskeeping Workers,detailed,690,5.30,6.119,0.97,19.25,40030.00,1.70,14.74,15.68,17.94,21.87,23.67,30670.00,32610.00,37320.00,45500.00,49230.00,"",""
91058,"Olympia-Tumwater, WA",WA,Personal Care and Service Occupations,major,2360,14.30,21.030,1.15,19.85,41280.00,3.80,14.08,14.53,17.33,22.54,29.01,29280.00,30210.00,36040.00,46870.00,60350.00,"",""
91059,"Olympia-Tumwater, WA",WA,First-Line Supervisors of Personal Service Workers,detailed,30,12.70,0.305,0.43,28.54,59360.00,2.80,18.36,22.55,24.06,33.81,37.30,38180.00,46910.00,50050.00,70330.00,77570.00,"",""
91060,"Olympia-Tumwater, WA",WA,Animal Caretakers,detailed,180,5.80,1.563,0.98,16.88,35110.00,1.50,14.14,14.46,14.69,17.92,22.49,29410.00,30090.00,30540.00,37270.00,46780.00,"",""
91061,"Olympia-Tumwater, WA",WA,Amusement and Recreation Attendants,detailed,160,8.50,1.416,0.76,14.98,31160.00,0.90,13.69,14.34,14.63,14.72,17.52,28480.00,29820.00,30430.00,30620.00,36440.00,"",""
91062,"Olympia-Tumwater, WA",WA,"Hairdressers, Hairstylists, and Cosmetologists",detailed,250,15.70,2.217,1.09,20.77,43210.00,2.80,15.28,17.73,18.50,22.92,27.53,31790.00,36880.00,38480.00,47670.00,57260.00,"",""
91063,"Olympia-Tumwater, WA",WA,Manicurists and Pedicurists,detailed,270,4.90,2.421,2.83,19.24,40030.00,2.40,14.52,17.15,17.82,22.07,23.23,30200.00,35660.00,37070.00,45910.00,48330.00,"",""
91064,"Olympia-Tumwater, WA",WA,Skincare Specialists,detailed,70,34.10,0.628,1.75,38.40,79860.00,19.40,15.22,22.19,36.59,37.06,92.26,31650.00,46150.00,76100.00,77090.00,191900.00,"",""
91065,"Olympia-Tumwater, WA",WA,Childcare Workers,detailed,220,13.30,1.920,0.62,15.75,32750.00,1.40,14.07,14.49,14.71,17.03,17.88,29260.00,30150.00,30590.00,35420.00,37180.00,"",""
91066,"Olympia-Tumwater, WA",WA,Exercise Trainers and Group Fitness Instructors,detailed,340,10.00,2.999,1.91,24.86,51710.00,5.40,14.72,18.24,22.81,28.03,35.56,30620.00,37950.00,47450.00,58310.00,73970.00,"",""
91067,"Olympia-Tumwater, WA",WA,Recreation Workers,detailed,130,5.50,1.187,0.63,17.26,35890.00,1.30,14.62,14.75,15.27,18.40,21.86,30410.00,30670.00,31760.00,38270.00,45470.00,"",""
91068,"Olympia-Tumwater, WA",WA,Residential Advisors,detailed,50,28.90,0.433,0.66,18.79,39070.00,5.10,13.69,15.10,18.05,22.50,23.72,28480.00,31400.00,37550.00,46800.00,49340.00,"",""
91069,"Olympia-Tumwater, WA",WA,Sales and Related Occupations,major,9790,1.20,87.323,0.93,22.90,47630.00,1.60,14.25,14.51,17.64,23.57,38.16,29640.00,30170.00,36690.00,49020.00,79370.00,"",""
91070,"Olympia-Tumwater, WA",WA,First-Line Supervisors of Retail Sales Workers,detailed,940,2.50,8.358,1.03,24.44,50840.00,1.00,17.44,18.26,22.87,28.92,36.51,36280.00,37980.00,47570.00,60150.00,75940.00,"",""
91071,"Olympia-Tumwater, WA",WA,First-Line Supervisors of Non-Retail Sales Workers,detailed,140,9.00,1.240,0.72,42.04,87450.00,3.90,23.64,30.38,38.55,49.27,62.22,49170.00,63180.00,80170.00,102470.00,129420.00,"",""
91072,"Olympia-Tumwater, WA",WA,Cashiers,detailed,2190,2.50,19.551,0.83,15.99,33260.00,0.50,14.08,14.26,14.46,17.34,21.79,29280.00,29650.00,30070.00,36060.00,45330.00,"",""
91073,"Olympia-Tumwater, WA",WA,Counter and Rental Clerks,detailed,430,9.90,3.805,1.44,18.35,38160.00,1.40,14.41,14.73,17.80,21.11,22.93,29970.00,30630.00,37020.00,43900.00,47690.00,"",""
91074,"Olympia-Tumwater, WA",WA,Parts Salespersons,detailed,190,5.00,1.651,0.88,19.58,40730.00,1.60,14.56,14.90,18.06,22.70,27.84,30280.00,30980.00,37560.00,47220.00,57910.00,"",""
91075,"Olympia-Tumwater, WA",WA,Retail Salespersons,detailed,3460,1.60,30.840,1.18,17.63,36670.00,0.90,14.15,14.47,14.78,17.80,22.65,29430.00,30090.00,30740.00,37020.00,47100.00,"",""
91076,"Olympia-Tumwater, WA",WA,Advertising Sales Agents,detailed,30,21.50,0.275,0.40,31.93,66420.00,11.00,16.70,18.52,23.64,38.31,57.39,34730.00,38520.00,49180.00,79670.00,119360.00,"",""
91077,"Olympia-Tumwater, WA",WA,Insurance Sales Agents,detailed,330,7.30,2.916,0.97,31.49,65500.00,10.90,17.85,19.14,29.02,30.14,45.74,37130.00,39820.00,60360.00,62680.00,95140.00,"",""
91078,"Olympia-Tumwater, WA",WA,"Securities, Commodities, and Financial Services Sales Agents",detailed,140,14.00,1.223,0.40,30.13,62660.00,9.60,17.94,21.62,23.74,37.25,48.96,37320.00,44960.00,49370.00,77480.00,101830.00,"",""
91079,"Olympia-Tumwater, WA",WA,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,480,7.80,4.271,0.59,32.90,68430.00,2.80,17.60,23.01,29.61,37.28,55.81,36610.00,47860.00,61590.00,77530.00,116090.00,"",""
91080,"Olympia-Tumwater, WA",WA,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,250,22.40,2.189,1.16,61.21,127310.00,6.10,28.86,45.94,62.84,80.47,92.11,60030.00,95560.00,130700.00,167370.00,191580.00,"",""
91081,"Olympia-Tumwater, WA",WA,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,810,4.80,7.195,0.82,38.03,79090.00,4.60,19.31,23.51,30.42,46.43,62.08,40170.00,48900.00,63280.00,96570.00,129120.00,"",""
91082,"Olympia-Tumwater, WA",WA,Demonstrators and Product Promoters,detailed,30,21.20,0.310,1.07,16.85,35050.00,3.70,14.46,14.58,14.80,18.57,21.28,30070.00,30330.00,30790.00,38630.00,44260.00,"",""
91083,"Olympia-Tumwater, WA",WA,Real Estate Sales Agents,detailed,170,5.30,1.484,1.19,36.25,75410.00,3.00,22.55,30.03,38.16,38.16,48.39,46910.00,62470.00,79370.00,79370.00,100650.00,"",""
91084,"Olympia-Tumwater, WA",WA,Office and Administrative Support Occupations,major,14850,0.80,132.458,1.02,23.13,48100.00,0.40,14.73,18.00,22.80,27.21,30.19,30630.00,37450.00,47420.00,56590.00,62800.00,"",""
91085,"Olympia-Tumwater, WA",WA,First-Line Supervisors of Office and Administrative Support Workers,detailed,1040,1.80,9.276,0.91,33.10,68840.00,0.90,22.60,23.72,29.84,37.81,47.67,47020.00,49340.00,62070.00,78640.00,99150.00,"",""
91086,"Olympia-Tumwater, WA",WA,Bill and Account Collectors,detailed,140,5.30,1.234,0.82,22.23,46240.00,2.70,17.96,18.13,22.73,23.05,28.61,37350.00,37720.00,47270.00,47940.00,59500.00,"",""
91087,"Olympia-Tumwater, WA",WA,Billing and Posting Clerks,detailed,230,9.20,2.080,0.68,22.11,45980.00,2.20,17.74,18.23,22.55,23.58,28.77,36910.00,37920.00,46910.00,49050.00,59840.00,"",""
91088,"Olympia-Tumwater, WA",WA,"Bookkeeping, Accounting, and Auditing Clerks",detailed,1090,3.60,9.732,0.91,23.90,49720.00,1.20,17.90,18.80,23.05,28.73,30.14,37240.00,39100.00,47940.00,59760.00,62690.00,"",""
91089,"Olympia-Tumwater, WA",WA,Payroll and Timekeeping Clerks,detailed,100,14.40,0.871,0.82,26.44,55000.00,3.30,17.98,22.55,26.62,29.91,36.50,37390.00,46910.00,55370.00,62210.00,75920.00,"",""
91090,"Olympia-Tumwater, WA",WA,Procurement Clerks,detailed,80,8.50,0.744,1.69,22.69,47200.00,1.80,17.59,18.66,23.05,23.58,29.32,36590.00,38800.00,47940.00,49050.00,60980.00,"",""
91091,"Olympia-Tumwater, WA",WA,Tellers,detailed,370,5.00,3.343,1.29,18.93,39380.00,1.80,14.67,17.65,18.31,22.22,23.11,30520.00,36710.00,38070.00,46210.00,48060.00,"",""
91092,"Olympia-Tumwater, WA",WA,"Court, Municipal, and License Clerks",detailed,170,1.90,1.477,1.39,27.29,56770.00,0.50,23.05,23.05,28.86,29.32,36.06,47940.00,47940.00,60020.00,60980.00,75000.00,"",""
91093,"Olympia-Tumwater, WA",WA,Customer Service Representatives,detailed,1870,2.70,16.665,0.84,20.30,42230.00,0.70,14.46,17.49,18.76,22.80,24.40,30080.00,36380.00,39030.00,47420.00,50760.00,"",""
91094,"Olympia-Tumwater, WA",WA,"Eligibility Interviewers, Government Programs",detailed,690,1.00,6.129,5.71,23.48,48840.00,0.20,22.80,22.80,22.80,22.80,28.94,47420.00,47420.00,47420.00,47420.00,60200.00,"",""
91095,"Olympia-Tumwater, WA",WA,"Hotel, Motel, and Resort Desk Clerks",detailed,140,6.50,1.243,0.79,15.11,31420.00,1.00,14.13,14.24,14.48,14.72,17.15,29380.00,29620.00,30110.00,30610.00,35670.00,"",""
91096,"Olympia-Tumwater, WA",WA,Loan Interviewers and Clerks,detailed,170,6.00,1.548,0.91,24.79,51570.00,1.50,18.29,22.94,23.18,28.89,29.52,38050.00,47720.00,48220.00,60100.00,61400.00,"",""
91097,"Olympia-Tumwater, WA",WA,Order Clerks,detailed,,,,,19.83,41250.00,9.30,14.66,14.97,18.23,23.76,29.52,30500.00,31140.00,37920.00,49430.00,61400.00,"",""
91098,"Olympia-Tumwater, WA",WA,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,80,8.80,0.724,0.99,23.47,48810.00,2.00,17.10,20.90,23.05,29.17,29.32,35560.00,43480.00,47940.00,60680.00,60980.00,"",""
91099,"Olympia-Tumwater, WA",WA,Receptionists and Information Clerks,detailed,770,8.40,6.877,0.99,17.45,36300.00,1.10,14.26,14.58,17.57,18.13,22.14,29650.00,30330.00,36540.00,37710.00,46050.00,"",""
91100,"Olympia-Tumwater, WA",WA,"Information and Record Clerks, All Other",detailed,150,5.90,1.372,1.25,19.94,41480.00,1.00,14.56,14.56,18.57,23.05,28.37,30280.00,30280.00,38630.00,47940.00,59010.00,"",""
91101,"Olympia-Tumwater, WA",WA,"Dispatchers, Except Police, Fire, and Ambulance",detailed,130,15.90,1.194,0.87,24.62,51210.00,2.80,15.15,18.29,23.74,29.19,35.96,31510.00,38050.00,49380.00,60720.00,74800.00,"",""
91102,"Olympia-Tumwater, WA",WA,Postal Service Clerks,detailed,50,0.00,0.419,0.74,25.31,52650.00,0.00,18.69,18.69,24.16,30.87,31.49,38880.00,38880.00,50250.00,64210.00,65500.00,"",""
91103,"Olympia-Tumwater, WA",WA,Postal Service Mail Carriers,detailed,250,0.00,2.248,0.94,25.93,53920.00,0.00,19.01,19.06,24.32,32.32,33.00,39540.00,39640.00,50590.00,67230.00,68640.00,"",""
91104,"Olympia-Tumwater, WA",WA,"Production, Planning, and Expediting Clerks",detailed,200,9.30,1.815,0.70,22.55,46910.00,2.80,14.54,16.54,20.90,27.01,35.39,30240.00,34400.00,43480.00,56170.00,73600.00,"",""
91105,"Olympia-Tumwater, WA",WA,"Shipping, Receiving, and Inventory Clerks",detailed,420,4.50,3.757,0.67,19.25,40030.00,0.90,14.46,16.59,18.03,22.44,23.11,30080.00,34520.00,37500.00,46660.00,48060.00,"",""
91106,"Olympia-Tumwater, WA",WA,Executive Secretaries and Executive Administrative Assistants,detailed,450,2.00,4.013,1.21,35.20,73210.00,0.60,23.52,29.46,36.98,37.59,47.67,48930.00,61280.00,76910.00,78190.00,99150.00,"",""
91107,"Olympia-Tumwater, WA",WA,Legal Secretaries and Administrative Assistants,detailed,180,10.00,1.635,1.48,24.54,51040.00,1.70,18.13,23.04,23.38,28.93,30.14,37720.00,47930.00,48620.00,60180.00,62690.00,"",""
91108,"Olympia-Tumwater, WA",WA,Medical Secretaries and Administrative Assistants,detailed,250,8.90,2.218,0.48,23.23,48320.00,1.70,18.13,18.80,23.11,28.25,29.52,37700.00,39100.00,48060.00,58760.00,61400.00,"",""
91109,"Olympia-Tumwater, WA",WA,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,1890,1.60,16.867,1.30,23.24,48330.00,0.40,17.83,21.38,22.80,28.31,28.94,37080.00,44460.00,47420.00,58870.00,60200.00,"",""
91110,"Olympia-Tumwater, WA",WA,Data Entry Keyers,detailed,140,11.90,1.283,1.23,22.36,46500.00,2.70,14.35,18.13,22.80,28.94,28.94,29840.00,37700.00,47420.00,60200.00,60200.00,"",""
91111,"Olympia-Tumwater, WA",WA,Insurance Claims and Policy Processing Clerks,detailed,670,2.40,5.943,3.84,26.20,54500.00,0.60,23.05,23.05,23.05,29.32,37.20,47940.00,47940.00,47940.00,60980.00,77370.00,"",""
91112,"Olympia-Tumwater, WA",WA,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,40,26.30,0.394,0.80,18.88,39280.00,3.30,15.11,16.31,17.19,20.64,26.22,31420.00,33930.00,35760.00,42940.00,54530.00,"",""
91113,"Olympia-Tumwater, WA",WA,"Office Clerks, General",detailed,2460,2.30,21.916,1.20,20.75,43160.00,0.70,14.45,17.54,18.57,22.85,28.94,30060.00,36490.00,38620.00,47530.00,60200.00,"",""
91114,"Olympia-Tumwater, WA",WA,"Office and Administrative Support Workers, All Other",detailed,70,9.30,0.594,0.57,20.97,43610.00,1.10,16.31,18.49,22.75,22.85,24.10,33930.00,38450.00,47320.00,47530.00,50130.00,"",""
91115,"Olympia-Tumwater, WA",WA,"Farming, Fishing, and Forestry Occupations",major,300,4.60,2.691,0.84,24.24,50430.00,2.00,14.51,16.82,23.44,29.67,31.12,30170.00,34980.00,48760.00,61700.00,64740.00,"",""
91116,"Olympia-Tumwater, WA",WA,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,70,19.70,0.598,0.30,17.37,36140.00,2.10,14.44,14.99,16.74,18.15,22.60,30030.00,31180.00,34810.00,37750.00,47010.00,"",""
91117,"Olympia-Tumwater, WA",WA,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,50,7.90,0.451,1.86,17.26,35900.00,2.10,13.85,13.91,14.51,20.81,22.47,28810.00,28930.00,30170.00,43280.00,46740.00,"",""
91118,"Olympia-Tumwater, WA",WA,Logging Equipment Operators,detailed,110,10.00,0.960,5.30,29.65,61680.00,2.00,23.58,28.73,29.67,31.12,31.12,49040.00,59770.00,61700.00,64740.00,64740.00,"",""
91119,"Olympia-Tumwater, WA",WA,Construction and Extraction Occupations,major,4770,1.90,42.601,1.03,31.44,65400.00,1.30,18.01,22.55,28.93,37.87,48.31,37470.00,46910.00,60180.00,78770.00,100480.00,"",""
91120,"Olympia-Tumwater, WA",WA,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,460,7.40,4.092,0.87,43.67,90840.00,3.20,24.16,30.98,46.05,49.57,62.10,50250.00,64430.00,95780.00,103100.00,129160.00,"",""
91121,"Olympia-Tumwater, WA",WA,Carpenters,detailed,840,8.10,7.474,1.58,29.70,61780.00,2.70,18.26,22.57,27.74,36.03,45.30,37990.00,46950.00,57700.00,74940.00,94230.00,"",""
91122,"Olympia-Tumwater, WA",WA,Cement Masons and Concrete Finishers,detailed,140,13.60,1.272,0.96,26.14,54380.00,4.50,17.88,21.51,23.50,30.55,34.89,37190.00,44730.00,48880.00,63540.00,72570.00,"",""
91123,"Olympia-Tumwater, WA",WA,Construction Laborers,detailed,870,5.20,7.800,1.13,24.51,50980.00,3.30,14.95,18.19,22.76,29.23,36.65,31090.00,37840.00,47330.00,60800.00,76240.00,"",""
91124,"Olympia-Tumwater, WA",WA,Operating Engineers and Other Construction Equipment Operators,detailed,160,8.80,1.440,0.50,33.18,69010.00,2.90,19.27,24.37,30.07,38.30,48.19,40090.00,50700.00,62540.00,79660.00,100240.00,"",""
91125,"Olympia-Tumwater, WA",WA,Drywall and Ceiling Tile Installers,detailed,70,10.10,0.645,0.94,28.60,59490.00,4.30,14.99,18.70,29.51,35.19,44.36,31190.00,38900.00,61380.00,73190.00,92260.00,"",""
91126,"Olympia-Tumwater, WA",WA,Electricians,detailed,550,3.40,4.925,1.07,34.43,71610.00,2.20,18.86,23.40,31.29,45.35,48.43,39240.00,48660.00,65090.00,94330.00,100740.00,"",""
91127,"Olympia-Tumwater, WA",WA,Glaziers,detailed,120,15.70,1.070,2.86,37.91,78840.00,6.90,18.92,23.71,39.64,50.68,59.12,39340.00,49330.00,82440.00,105420.00,122960.00,"",""
91128,"Olympia-Tumwater, WA",WA,"Painters, Construction and Maintenance",detailed,250,5.00,2.194,1.44,25.34,52710.00,4.10,17.78,18.39,23.02,28.63,35.73,36990.00,38240.00,47880.00,59540.00,74320.00,"",""
91129,"Olympia-Tumwater, WA",WA,"Plumbers, Pipefitters, and Steamfitters",detailed,360,11.50,3.232,1.09,39.49,82140.00,6.40,18.34,26.87,36.41,50.51,60.22,38150.00,55900.00,75740.00,105050.00,125250.00,"",""
91130,"Olympia-Tumwater, WA",WA,Roofers,detailed,200,6.90,1.797,1.95,26.27,54630.00,2.40,18.11,22.43,23.24,29.34,35.73,37670.00,46660.00,48350.00,61020.00,74320.00,"",""
91131,"Olympia-Tumwater, WA",WA,Sheet Metal Workers,detailed,70,19.10,0.638,0.73,40.73,84710.00,7.80,23.35,29.92,37.91,56.20,62.19,48570.00,62240.00,78840.00,116890.00,129340.00,"",""
91132,"Olympia-Tumwater, WA",WA,Structural Iron and Steel Workers,detailed,80,14.90,0.736,1.51,38.16,79380.00,5.30,23.16,30.09,38.39,45.67,47.15,48170.00,62580.00,79850.00,94990.00,98070.00,"",""
91133,"Olympia-Tumwater, WA",WA,Construction and Building Inspectors,detailed,100,6.50,0.904,1.08,38.53,80140.00,1.70,25.12,36.41,37.87,46.70,48.02,52250.00,75740.00,78770.00,97140.00,99890.00,"",""
91134,"Olympia-Tumwater, WA",WA,Hazardous Materials Removal Workers,detailed,30,15.50,0.279,0.89,25.85,53770.00,6.80,18.26,18.26,23.24,30.03,34.56,37990.00,37990.00,48350.00,62470.00,71890.00,"",""
91135,"Olympia-Tumwater, WA",WA,Highway Maintenance Workers,detailed,60,6.10,0.566,0.56,30.80,64070.00,0.70,28.73,29.54,29.54,30.02,35.94,59750.00,61430.00,61430.00,62440.00,74760.00,"",""
91136,"Olympia-Tumwater, WA",WA,"Installation, Maintenance, and Repair Occupations",major,3520,1.90,31.410,0.79,27.63,57470.00,0.70,17.21,19.39,27.47,33.81,38.20,35800.00,40340.00,57140.00,70330.00,79450.00,"",""
91137,"Olympia-Tumwater, WA",WA,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,360,3.50,3.168,0.85,37.95,78930.00,1.20,27.15,29.73,37.49,45.98,49.28,56460.00,61840.00,77970.00,95640.00,102510.00,"",""
91138,"Olympia-Tumwater, WA",WA,"Computer, Automated Teller, and Office Machine Repairers",detailed,70,14.70,0.590,0.96,22.43,46650.00,3.20,17.21,17.62,22.61,26.39,29.55,35800.00,36660.00,47040.00,54890.00,61460.00,"",""
91139,"Olympia-Tumwater, WA",WA,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,170,8.30,1.495,1.22,29.45,61260.00,2.70,19.26,23.21,29.88,36.27,37.69,40060.00,48270.00,62150.00,75430.00,78400.00,"",""
91140,"Olympia-Tumwater, WA",WA,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,60,13.80,0.509,1.41,35.77,74400.00,2.90,29.57,29.89,37.49,37.49,38.29,61510.00,62180.00,77970.00,77970.00,79640.00,"",""
91141,"Olympia-Tumwater, WA",WA,Security and Fire Alarm Systems Installers,detailed,40,16.60,0.328,0.60,31.37,65250.00,5.40,18.03,23.16,29.75,36.43,47.91,37500.00,48160.00,61880.00,75770.00,99650.00,"",""
91142,"Olympia-Tumwater, WA",WA,Aircraft Mechanics and Service Technicians,detailed,40,17.40,0.395,0.44,27.75,57720.00,3.00,18.37,23.38,29.18,29.89,37.41,38200.00,48620.00,60690.00,62180.00,77820.00,"",""
91143,"Olympia-Tumwater, WA",WA,Automotive Body and Related Repairers,detailed,100,10.00,0.884,0.91,30.44,63310.00,3.80,17.93,21.66,23.38,36.19,47.96,37280.00,45050.00,48620.00,75270.00,99760.00,"",""
91144,"Olympia-Tumwater, WA",WA,Automotive Service Technicians and Mechanics,detailed,350,4.90,3.163,0.71,24.87,51720.00,2.50,14.99,18.13,22.98,29.10,36.77,31170.00,37720.00,47800.00,60520.00,76490.00,"",""
91145,"Olympia-Tumwater, WA",WA,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,230,5.70,2.073,1.12,29.47,61300.00,1.50,21.97,26.62,29.24,30.53,38.20,45700.00,55370.00,60810.00,63510.00,79450.00,"",""
91146,"Olympia-Tumwater, WA",WA,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,100,13.10,0.852,0.83,31.85,66250.00,2.80,18.40,24.74,31.52,37.97,38.12,38270.00,51460.00,65570.00,78970.00,79290.00,"",""
91147,"Olympia-Tumwater, WA",WA,Tire Repairers and Changers,detailed,100,4.40,0.937,1.42,16.79,34930.00,1.30,14.49,14.49,14.50,17.72,21.86,30130.00,30140.00,30160.00,36860.00,45470.00,"",""
91148,"Olympia-Tumwater, WA",WA,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,210,16.20,1.882,0.74,29.30,60940.00,4.30,18.16,22.72,28.73,34.51,43.08,37770.00,47250.00,59770.00,71780.00,89600.00,"",""
91149,"Olympia-Tumwater, WA",WA,Industrial Machinery Mechanics,detailed,130,11.80,1.117,0.42,29.13,60590.00,3.70,21.88,23.43,28.94,35.53,38.24,45510.00,48720.00,60190.00,73900.00,79530.00,"",""
91150,"Olympia-Tumwater, WA",WA,Electrical Power-Line Installers and Repairers,detailed,40,23.30,0.335,0.38,40.92,85110.00,7.60,23.08,27.47,37.16,53.23,61.41,48010.00,57140.00,77290.00,110720.00,127740.00,"",""
91151,"Olympia-Tumwater, WA",WA,Telecommunications Line Installers and Repairers,detailed,40,21.00,0.391,0.54,30.00,62400.00,4.40,18.45,23.32,29.89,37.22,38.37,38380.00,48510.00,62180.00,77410.00,79800.00,"",""
91152,"Olympia-Tumwater, WA",WA,Medical Equipment Repairers,detailed,60,14.10,0.578,1.53,28.72,59730.00,5.60,16.87,18.34,28.94,36.46,47.96,35080.00,38150.00,60190.00,75840.00,99760.00,"",""
91153,"Olympia-Tumwater, WA",WA,"Maintenance and Repair Workers, General",detailed,1030,4.10,9.213,0.92,24.53,51020.00,0.90,15.06,18.25,23.16,29.01,36.30,31330.00,37970.00,48180.00,60340.00,75500.00,"",""
91154,"Olympia-Tumwater, WA",WA,"Helpers--Installation, Maintenance, and Repair Workers",detailed,40,11.90,0.318,0.51,21.90,45540.00,2.60,15.05,17.91,22.68,28.45,29.33,31310.00,37240.00,47180.00,59170.00,61000.00,"",""
91155,"Olympia-Tumwater, WA",WA,"Installation, Maintenance, and Repair Workers, All Other",detailed,70,8.50,0.584,0.50,21.33,44360.00,1.60,14.63,17.09,18.77,23.38,30.08,30430.00,35550.00,39050.00,48630.00,62570.00,"",""
91156,"Olympia-Tumwater, WA",WA,Production Occupations,major,3070,2.50,27.360,0.46,22.12,46010.00,1.50,14.56,17.03,18.50,23.65,30.47,30280.00,35410.00,38470.00,49200.00,63380.00,"",""
91157,"Olympia-Tumwater, WA",WA,First-Line Supervisors of Production and Operating Workers,detailed,280,2.60,2.478,0.55,31.11,64710.00,1.40,21.82,23.24,29.72,37.59,44.71,45380.00,48340.00,61810.00,78190.00,93000.00,"",""
91158,"Olympia-Tumwater, WA",WA,Structural Metal Fabricators and Fitters,detailed,60,29.80,0.507,1.17,24.22,50380.00,2.60,17.74,18.73,23.15,28.73,29.96,36910.00,38960.00,48150.00,59770.00,62320.00,"",""
